town,name,drg,grant_name,grant_type,pay1990,pay1991,pay1992,pay1993,pay1994,pay1995,pay1996,pay1997,pay1998,pay1999,pay2000,pay2001,pay2002,pay2003,pay2004,pay2005,pay2006,pay2007,pay2008,pay2009,pay2010,pay2011,pay2012,pay2013
32,Coventry                 ,E,E.E.R.A - Public,State,10951,9533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Coventry                 ,E,ECS/Alliance Dist Grants,State,4097977,4395259,4788569,4996872,5128743,5208892,6390294,6447691,6544212,6774260,7059000,7050467,7396350,7459659,7286420,7481219,7713993,7718622,8474296,8836100,7608905,7612054,8819476,8951443
32,Coventry                 ,E,Healthy Foods Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23113,23382,22501,20229,18123,17616,15961
32,Coventry                 ,E,High School Technology Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63640,0,0,0,0,0,0
32,Coventry                 ,E,Interdistrict Cooperative,State,0,0,0,0,0,0,0,15580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Coventry                 ,E,Magnet School,State,0,0,0,0,0,0,0,0,0,1200,1200,0,0,7200,12000,14400,12000,11700,18200,14300,8450,16000,8000,0
32,Coventry                 ,E,Open Choice Program,State,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,0,0
32,Coventry                 ,E,Primary Mental Health,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16680,20138,0,18400,0,0,0,0
32,Coventry                 ,E,Professional Development,State,4238,4338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Coventry                 ,E,Quality Enhancement,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3971,4487
32,Coventry                 ,E,School Building Projects,State,138668,159816,402847,1442552,547591,542402,525230,415791,335911,2665128,9766920,1289598,420835,85776,267567,189755,420660,360205,258345.68,639220.47,381336.7,116325.9,1502390,92343
32,Coventry                 ,E,School Readiness -Severe Need,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107000,107000,107000,107000,107000,107000,107000,107000
32,Coventry                 ,E,Sp. Ed. - Excess Cost,State,28428,31675,33311,73962,69324,135235,142998,166551,186217,191059,203852,76336,162669,83109,127120,170476,313320,272665,410283,692975,647011,605913,624297,538485
32,Coventry                 ,E,Sp. Ed. - Medicaid,State,0,34511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Coventry                 ,E,Sp. Ed. - Regular,State,924829,1062330,1103178,1130764,1083094,1102507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Coventry                 ,E,Sp. Ed. - State Agency Placements,State,31748,16838,16245,12069,14245,0,16644,20329,34290,105470,173913,155570,99442,153566,62167,35351,0,32074,239232,187388,169313,98824,294202,180203
32,Coventry                 ,E,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122259,122259,122259,122259
32,Coventry                 ,E,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,0,0,226530,0,57004,28222,31096,0,0,0,0,0,0,0,0,0,0
32,Coventry                 ,E,State School Breakfast,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13016,12996
32,Coventry                 ,E,Student Achievement,State,0,0,0,0,0,0,10071,0,2764,0,8854,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Coventry                 ,E,Teacher Standards Implementation,State,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Coventry                 ,E,Transportation - Public,State,172121,182348,177290,181598,180140,188671,205533,234683,239285,239170,245324,304029,324252,297370,288385,273282,296269,277760,290041,354350,184065,158545,143598,150659
32,Coventry                 ,E,Voc Agriculture - Tuition,State,14725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Coventry                 ,E,Vocational Education Equipment,State,0,0,70283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,Coventry                 ,E,Youth Service Bureau,State,0,0,0,0,0,0,12562,12550,12541,12545,14500,14523,14513,14464,14465,14500,14505,14510,19510,19510,19511,19511,19511,19399
33,Cromwell                 ,D,Adult Education,State,3528,6750,5805,4919,6187,6583,7614,11328,13944,15184,16063,16476,17226,14986,13780,12539,14112,16448,16013,15433,15070,15347,15100,13724
33,Cromwell                 ,D,Child Nutrition State Match,State,7486,7911,7981,8211,8287,7901,8010,7734,7810,8021,7532,7578,6779,6793,7130,7052,6690,6934,7474,7470,7838,8080,8019,7923
33,Cromwell                 ,D,E.E.R.A - Public,State,10259,9662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Cromwell                 ,D,ECS/Alliance Dist Grants,State,1656298,1754575,1718531,1550691,1765276,2071258,2632583,2685830,2670008,2730106,2809591,2890020,3069313,3195194,3000865,3192777,3306772,3314005,4133317,4300089,3699850,3714179,4308694,4447519
33,Cromwell                 ,D,Interdistrict Cooperative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35991,35659,0,0,0,0
33,Cromwell                 ,D,Magnet School,State,0,0,0,0,0,0,0,1000,2315,1200,0,0,0,4800,0,0,0,0,0,0,0,0,0,0
33,Cromwell                 ,D,Open Choice Program,State,0,0,0,0,0,0,0,0,0,10000,6000,10000,12000,18000,28000,69480,94698,90758,123190,126707,167369,202896,406923,366000
33,Cromwell                 ,D,Professional Development,State,3074,3326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Cromwell                 ,D,School Building Projects,State,526497,533502,461121,867524,474223,441083,431311,393434,458657,1067774,378106,116322,3789632,2270722,1005225,7744145,4015706,740154,347097,770,561570,1876617,0,0
33,Cromwell                 ,D,Sheff Settlement,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123600,156550,162250,170250
33,Cromwell                 ,D,Sp. Ed. - Excess Cost,State,12308,7428,11766,26980,43852,34187,27434,46143,35047,34683,19625,74598,32700,69325,47645,62384,140676,96537,145553,86470,161393,247594,225477,255713
33,Cromwell                 ,D,Sp. Ed. - Regular,State,531706,532597,560155,404902,515292,547147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Cromwell                 ,D,Sp. Ed. - State Agency Placements,State,5399,1803,0,0,0,764,17112,27526,23544,57169,0,32455,86595,86394,32250,0,100331,174156,304139,294694,134942,0,78681,73259
33,Cromwell                 ,D,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47966,47966,47966,47966
33,Cromwell                 ,D,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,0,0,0,91348,53001,63715,29772,0,85162,0,0,0,0,0,0,0,0
33,Cromwell                 ,D,State School Breakfast,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12180
33,Cromwell                 ,D,Student Achievement,State,0,0,0,0,0,0,5087,2669,1747,0,10137,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Cromwell                 ,D,Teacher Standards Implementation,State,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Cromwell                 ,D,Transportation - Public,State,88485,103561,103339,67567,86101,92836,125131,124060,122210,139621,153438,160288,166935,131612,99981,84840,107709,132602,135419,114430,72259,73250,58311,48047
33,Cromwell                 ,D,Vocational Education Equipment,State,0,0,57608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,Cromwell                 ,D,Youth Service Bureau,State,0,0,0,0,0,0,12000,12000,12000,12000,14000,14000,14000,14000,14000,14000,14000,14000,19000,19000,19000,19000,19000,18888
34,Danbury                  ,H,Adult Education,State,26498,35602,42315,57774,60305,62938,72002,70159,75632,72592,81432,85977,111481,92980,105475,119867,132577,203165,220301,215499,210721,165718,228006,236195
34,Danbury                  ,H,After School Program,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,299931,0,0,0,0
34,Danbury                  ,H,Bilingual Education,State,6941,9263,8909,10128,8383,7012,11474,19266,20431,39347,49338,78596,132753,119305,169643,111468,149800,159915,166857,180387,193408,167056,171262,169725
34,Danbury                  ,H,Birth To Three-Early Childhood,State,0,0,20920,47394,59622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Child Nutrition State Match,State,54799,54223,52378,52047,51138,52136,52802,48891,46521,44612,44239,43270,43578,43738,43718,44129,44822,44730,43941,44641,47953,47987,49492,51347
34,Danbury                  ,H,E.E.R.A - Public,State,147910,121897,94975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Early Reading Success,State,0,0,0,0,0,0,0,0,0,651834,687412,772857,771151,735511,765871,777636,812157,841031,878033,0,0,0,0,0
34,Danbury                  ,H,ECS/Alliance Dist Grants,State,11495435,11955252,11614689,10430946,10431457,10431457,13087814,12842719,12939955,13197796,13311649,13681806,14020700,15007747,15211231,16223672,17328760,17582239,21867666,22776985,19395164,19630936,22801561,24434510
34,Danbury                  ,H,Extended School Hours,State,0,0,0,0,0,110564,83966,70322,70226,160143,160187,160700,175777,168782,178415,170705,166167,167921,170300,173081,186346,191824,197487,201815
34,Danbury                  ,H,Family Resource Center Program,State,0,0,0,0,0,0,0,75000,100000,201083,200000,200000,204000,172342,155950,204500,204500,204500,204800,194400,184650,194000,184870,210426
34,Danbury                  ,H,Gen Improvemnts To School Buildings,State,0,0,0,0,0,0,0,0,0,461901,491428,555541,551427,0,332499,221666,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Healthy Foods Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54002,0,94536,101573,102414,105373,109429
34,Danbury                  ,H,High School Technology Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62462,0,0,0,0,0
34,Danbury                  ,H,Innovative Teacher Training,State,0,0,0,0,0,0,0,0,0,0,0,38200,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Institute For Teaching And Learning,State,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Interdistrict Cooperative,State,0,0,0,0,0,0,0,0,0,0,29070,59434,102427,102427,35635,35635,0,0,0,0,0,0,65771,51089
34,Danbury                  ,H,Magnet School,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1557643,1315936,1650120,1734610,1791370,1801830,2011960
34,Danbury                  ,H,Nonpublic Health Services,State,256665,252993,125551,118952,130200,141218,142688,147187,137502,133914,164166,91017,178775,147412,140108,140750,185093,187136,196410,163021,164673,79316,153903,134837
34,Danbury                  ,H,Other State Grants,State,0,0,0,0,0,0,0,0,0,0,0,0,31468,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Paraprofessional Teacher Training,State,0,0,0,0,11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Primary Mental Health,State,8500,8000,29000,20000,15400,14660,16600,14000,0,20000,20000,20000,20000,16200,16090,16376,18900,20854,25000,24000,25000,24500,22800,22087
34,Danbury                  ,H,Priority School Districts,State,20728,20728,28279,1000000,1000000,1000000,1000000,1334000,1542437,1584125,1584125,1584125,1584125,1584125,1584125,2073928,2078921,2420909,2348679,2314508,2307294,2307294,2284577,2258896
34,Danbury                  ,H,Professional Development,State,14441,13485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Quality Enhancement,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31551,33206
34,Danbury                  ,H,School Accountability-Summer Schl,State,0,0,0,0,0,0,0,0,0,0,0,209021,195581,145499,142279,187336,194477,199048,201949,205887,211412,215949,231795,233675
34,Danbury                  ,H,School Building Projects,State,1381382,741841,916116,951956,1548539,2051626,1792467,1733109,1675167,1602302,1520189,3038366,2763488,2299727,3790613,1084556,18871480,8039799,798274.26,8652926.4,3734014.76,666878.09,747310.22,633794.63
34,Danbury                  ,H,School Library Grant,State,0,0,0,0,0,0,0,0,0,109748,116875,132122,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,School Readiness -Severe Need,State,0,0,0,0,0,0,0,0,616211,1065969,1335514,1520075,1408486,1457841,1483177,1837409,1816446,1998748,2254131,2696110,2820385,2816518,2774476,3054883
34,Danbury                  ,H,School Readiness Minor Capital Impr,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99117,0,0,0,0,0,0
34,Danbury                  ,H,School To Career Opportunities,State,0,0,0,0,0,0,0,0,0,0,100000,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Sp. Ed. - Excess Cost,State,67350,79310,93564,0,0,0,54655,58261,0,37665,138804,129026,202296,206104,95039,80544,230963,203632,463625,561442,314257,352627,470796,455040
34,Danbury                  ,H,Sp. Ed. - Medicaid,State,0,92958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Sp. Ed. - Regular,State,2989789,2978469,3234674,2918685,3187820,2784887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Sp. Ed. - State Agency Placements,State,160127,142089,132490,52645,59340,104876,55891,72688,121355,386853,474662,477665,475019,403669,483420,513313,584923,569058,697776,734219,839597,899369,585714,189144
34,Danbury                  ,H,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288061,288061,288061,288061
34,Danbury                  ,H,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,166606,0,0,170293,220158,92425,35163,0,52179,0,123050,0,0,0,0,0,0
34,Danbury                  ,H,State School Breakfast,State,30485,43176,33866,45510,45869,67145,69591,63632,64803,71116,71840,62487,52608,57541,44735,53022,56955,57098,54894,56023,54869,58769,58416,62699
34,Danbury                  ,H,Student Achievement,State,0,0,0,0,0,0,20377,10812,9812,0,25643,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Teacher Standards Implementation,State,79500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Train. Paraprofessionals,State,0,0,0,0,11111,23067,21620,43240,21620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,Danbury                  ,H,Transportation - Public,State,545974,577082,716742,576411,594005,453337,534645,536758,580991,584931,611668,597037,700496,580944,703428,697160,760055,1022728,835215,785538,433764,448458,540093,597158
34,Danbury                  ,H,Transportation-Nonpublic,State,160406,152630,221950,179447,195353,173030,187584,187210,180816,182696,169650,154557,195472,170916,155291,178565,196570,230348,210972,190509,172575,141938,220598,233570
34,Danbury                  ,H,Young Adult Learner,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000,55000,55000,0,0,0,0
34,Danbury                  ,H,Young Parents Program,State,0,0,0,15000,14285,14285,16642,16642,16642,17272,15240,15240,15240,14767,15822,15822,16028,16381,16380,16381,19166,19555,18577,49130
34,Danbury                  ,H,Youth Service Bureau,State,0,0,0,0,0,0,63607,62385,61553,62011,59846,61919,61063,56546,56659,59829,60336,60764,68305,68305,68361,68387,68387,68193
35,Darien                   ,A,Adult Education,State,261,155,127,23,16,16,0,0,23,62,77,77,29,52,53,51,56,54,84,76,76,75,74,110
35,Darien                   ,A,Child Nutrition State Match,State,8532,9588,9957,10194,10148,9922,9449,9317,10025,11246,10633,10620,9840,9808,9832,9542,8963,8502,7905,7588,7038,7338,0,0
35,Darien                   ,A,E.E.R.A - Public,State,10067,7969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Darien                   ,A,ECS/Alliance Dist Grants,State,795287,795287,370936,28559,28559,28559,115463,107418,101413,97950,94045,68295,382114,840029,629000,1055770,1108345,1165460,1673060,1743772,1310112,1649308,1716068,1732977
35,Darien                   ,A,Hold Harmless,State,81915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Darien                   ,A,Magnet School,State,0,0,0,0,0,0,0,6750,5787,2400,2400,360,360,0,0,0,0,0,0,0,0,0,0,0
35,Darien                   ,A,Professional Development,State,3092,3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Darien                   ,A,School Building Projects,State,347410,225966,336487,234326,176447,161638,106172,551167,630164,2641476,3335750,989548,418053,409275,5852384,4546537,2398786,1352324,1144922.15,302204.02,2760920.38,389679.52,439312.37,253138.41
35,Darien                   ,A,Sp. Ed. - Equity,State,0,0,0,0,0,0,0,0,0,0,35680,28759,18043,0,0,0,5707,6248,0,0,0,0,0,0
35,Darien                   ,A,Sp. Ed. - Excess Cost,State,181866,125755,238181,196209,207657,251771,251884,104997,241360,126647,259146,556272,620429,933311,959997,860728,1443450,1977401,2386945,2766154,2450967,2802302,2538071,2188592
35,Darien                   ,A,Sp. Ed. - Regular,State,553941,192312,279623,-6847,66196,72398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Darien                   ,A,Sp. Ed. - State Agency Placements,State,12965,13850,9611,3118,3829,2830,0,0,0,33011,105546,23376,41054,33710,20873,22018,62870,31021,0,0,0,0,0,0
35,Darien                   ,A,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,245,245,245
35,Darien                   ,A,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,0,0,0,0,9991,10000,14996,0,103446,0,43493,0,0,0,0,0,0
35,Darien                   ,A,Student Achievement,State,0,0,0,0,0,0,11524,0,3209,13060,7999,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Darien                   ,A,Teacher Standards Implementation,State,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Darien                   ,A,Transportation - Public,State,51705,59692,61275,2420,0,0,0,1000,1000,1000,1000,1000,1000,473,794,754,775,722,693,650,369,367,321,295
36,Deep River               ,E,Child Nutrition State Match,State,1861,1828,1844,1621,1782,2039,1879,1973,1808,2165,1799,1792,1875,1802,1900,1744,1563,1461,1272,1247,1242,1221,1175,1167
36,Deep River               ,E,E.E.R.A - Public,State,2440,2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Deep River               ,E,ECS/Alliance Dist Grants,State,1024539,1058952,1017688,915884,921332,1086664,1307208,1313032,1326103,1358304,1397594,1439995,1466959,1470095,1457915,1465990,1530236,1533000,1615310,1681804,1410083,1440513,1692905,1718943
36,Deep River               ,E,Healthy Foods Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2662,2553,2536
36,Deep River               ,E,Professional Development,State,1000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Deep River               ,E,School Building Projects,State,50934,201403,23108,113282,0,0,0,544,1756365,429316,29041,137526,5138,4954,4768,4578,4384,4186,0,30855,7399,0,0,0
36,Deep River               ,E,Sp. Ed. - Equity,State,0,0,0,0,0,0,1544,0,29730,37697,24530,35084,30345,0,0,0,7737,5608,0,0,0,0,0,0
36,Deep River               ,E,Sp. Ed. - Excess Cost,State,0,0,0,0,0,0,0,0,0,0,36772,100929,37242,59245,67046,30627,15124,38330,51745,204925,155801,150737,140862,70924
36,Deep River               ,E,Sp. Ed. - Regular,State,155521,154189,150919,119158,95995,143645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Deep River               ,E,Sp. Ed. - State Agency Placements,State,1969,0,0,0,0,0,0,0,0,56876,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,Deep River               ,E,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5239,5239,5239,5239
36,Deep River               ,E,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,0,0,0,0,26586,31658,30000,0,0,0,0,0,0,0,0,0,0
36,Deep River               ,E,Student Achievement,State,0,0,0,0,0,0,2650,0,1155,0,531,7073,0,0,0,0,0,0,0,0,0,0,0,0
36,Deep River               ,E,Transportation - Public,State,24215,20982,25042,18867,14074,22238,21896,18951,18853,21446,20591,22412,21825,19325,17468,13020,16722,7259,8970,8132,7897,7452,5164,8452
37,Derby                    ,H,Adult Education,State,30009,40766,37955,39179,40347,42101,43785,45278,51062,48260,56146,55078,67788,55073,59433,64607,72593,71836,79843,85950,108249,96184,96979,105081
37,Derby                    ,H,After School Program,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,150000,150000,50000,0,0,0
37,Derby                    ,H,Bilingual Education,State,0,0,0,0,0,0,0,0,0,0,0,4307,3947,5504,4770,5567,5306,4979,3209,3514,4503,3654,2941,0
37,Derby                    ,H,Child Nutrition State Match,State,10063,10114,9966,10112,9779,8607,8791,8440,8439,8717,8638,7881,7048,7676,7714,8230,8380,8093,7482,7902,8407,8576,7822,7780
37,Derby                    ,H,E.E.R.A - Nonpublic,State,10746,6615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Derby                    ,H,E.E.R.A - Public,State,25603,20850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,Derby                    ,H,Early Reading Success,State,0,0,0,0,0,0,0,0,0,100000,100000,100000,100000,100000,100000,100000,100000,100000,100000,0,0,0,0,0
37,Derby                    ,H,ECS/Alliance Dist Grants,State,2689711,2745617,3092100,3074273,3074273,3074273,4037163,4088781,4131652,4254882,4436504,4656239,5092881,5526687,5714213,5914368,6059406,6062264,6545641,6830535,5892769,5828232,6856032,7005153
